dbar,parameter,deployments,count,mean,std,min,25%,50%,75%,max
"(10, 11]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6600.000000, 195.156729,  99.726358,   2.055805, 111.304571, 185.416311, 289.917636, 392.852812
"(11, 12]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6572.000000, 192.877584,  99.428922,   1.994173, 108.539545, 181.624009, 285.344329, 398.879298
"(12, 13]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6544.000000, 193.165489,  99.482436,   1.898370, 108.611122, 182.493849, 286.672194, 398.200773
"(13, 14]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6338.000000, 191.508234,  98.780995,   1.882567, 107.827296, 179.864421, 282.238595, 397.378544
"(14, 15]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6110.000000, 193.292100,  97.788008,   1.855206, 111.472482, 179.612994, 281.759691, 395.211300
"(15, 16]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",6515.000000, 185.992508, 100.556879,   1.862386, 105.421940, 172.675670, 275.818131, 394.069475
"(16, 17]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",8555.000000, 170.457020, 102.318623,   1.692307,  90.288301, 151.360771, 261.555109, 393.778438
"(17, 18]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",13282.000000, 155.455593, 103.321912,   0.781131,  71.769101, 130.830479, 234.127921, 394.011367
"(18, 19]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",19638.000000, 187.933709,  95.190860,   1.381268, 116.630423, 177.998668, 270.300914, 399.694656
"(19, 20]",DO - Temp Corrected,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",23588.000000, 200.480419,  88.977353,   1.106241, 130.492909, 200.341132, 273.976787, 397.499084
