common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,n_nans,n_fillvalues,n_grange,define_stdev,n_outliers,n_stats,mean,min,max,stdev
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 5, 6, 7]",Net Longwave Radiation,['W m-2'],2015-04-10T08:19:55,2018-06-19T23:59:18,[-9999999.0],"[None, None]",936338,16413,0,no global ranges,8,29,919896,46.3816,-16.8644,136.5592,33.2562
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 5, 6, 7]",Net Shortwave Irradiance,['W m-2'],2015-04-09T19:18:45,2018-06-19T23:57:10,[-9999999.0],"[0.0, 500.0]",936338,0,0,0,8,0,840161,78.3197,0.0,499.9995,124.4835
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 5, 6, 7]",Precipitation,['mm'],2015-04-09T17:30:08,2018-06-19T23:59:18,[-9999999.0],"[0.0, 50.0]",1872676,0,0,0,8,0,1781724,26.9512,0.0,50.0,13.7158
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 5, 6, 7]",Relative Humidity,['%'],2015-04-09T17:30:08,2018-06-19T23:59:18,[-9999999.0],"[0.0, 100.0]",1872676,0,0,0,8,2,1860520,81.792,31.497,99.999,9.785
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[4, 5, 6, 7]",Relative Wind Direction,['degrees'],2016-09-22T15:35:21,2018-06-19T23:59:18,[-9999999.0],"[0.0, 360.0]",936338,176297,0,0,8,0,760041,169.1229,0.0,360.0,108.8798
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 5, 6, 7]",Relative Wind Speed,['m s-1'],2015-04-09T17:30:08,2018-06-19T23:59:18,[-9999999.0],"[-33.0, 33.0]",1872676,14,0,0,8,0,1872662,5.5398,0.0006,21.1471,2.5663
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 5, 6, 7]",Sea Surface Conductivity,['S m-1'],2015-04-09T17:30:08,2018-06-19T23:59:18,[-9999999.0],"[0.0, 6.0]",936338,0,0,0,8,0,936338,3.725,2.923,4.241,0.198
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 5, 6, 7]",Sea Surface Practical Salinity,['1'],2015-04-09T17:30:08,2018-06-19T23:59:18,[-9999999.0],"[0.0, 42.0]",936338,0,0,0,8,397,935941,31.7678,24.6484,32.7485,0.8814
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 5, 6, 7]",Sea Surface Temperature,['ºC'],2015-04-09T17:30:08,2018-06-19T23:59:18,[-9999999.0],"[-2.0, 40.0]",1872676,0,0,0,8,0,1872676,12.6566,8.314,18.414,2.1959
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 5, 6, 7]",Sensible Heat Flux,['W m-2'],2015-04-10T08:19:55,2018-06-19T23:59:18,[-9999999.0],"[None, None]",936338,16413,0,no global ranges,8,899,919026,8.64,-58.5918,153.1224,17.2345
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 3, 4, 5, 6, 7]",Specific Humidity,['g kg-1'],2015-04-09T17:30:08,2018-06-19T23:59:18,[-9999999.0],"[0.0, 47.0]",936338,0,0,0,8,0,936338,7.1281,0.0,12.2273,1.8374
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[4, 5, 6, 7]",Surface Current Direction,['degrees'],2016-09-22T15:35:21,2018-06-19T23:59:18,[-9999999.0],"[0.0, 360.0]",936338,176290,0,0,8,0,760048,178.16,0.0002,360.0,105.302
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[4, 5, 6, 7]",Surface Current Speed,['m s-1'],2016-09-22T15:35:21,2018-06-19T23:59:18,[-9999999.0],"[-3.0, 3.0]",936338,176290,0,0,8,0,760048,0.2378,0.0003,1.3274,0.1422
