dbar,parameter,deployments,count,mean,std,min,25%,50%,75%,max
"(33, 38]",Seawater Density,1,71162.000000,1025.939563,   0.336838,1025.000978,1025.898183,1026.022070,1026.105172,1026.544413
"(38, 43]",Seawater Density,1,63656.000000,1025.997786,   0.375037,1025.043758,1025.840511,1026.069700,1026.301014,1026.569007
"(43, 48]",Seawater Density,1,58129.000000,1026.024807,   0.383008,1025.089889,1025.799979,1026.110019,1026.338365,1026.595790
"(48, 53]",Seawater Density,1,50800.000000,1026.019996,   0.383862,1025.146083,1025.710872,1026.117823,1026.356266,1026.627434
"(53, 58]",Seawater Density,1,46389.000000,1026.029806,   0.380301,1025.214824,1025.726344,1026.128027,1026.368693,1026.660613
"(58, 63]",Seawater Density,1,48643.000000,1026.066750,   0.373653,1025.287007,1025.775283,1026.156094,1026.396400,1026.694529
"(63, 68]",Seawater Density,1,185246.000000,1026.033673,   0.371075,1025.333529,1025.689326,1026.085515,1026.368943,1026.729160
"(68, 73]",Seawater Density,1,159885.000000,1026.329977,   0.280057,1025.429906,1026.202408,1026.413679,1026.493101,1026.868092
"(18, 23]",Seawater Temperature,1,   0.000000,,,,,,,
"(23, 28]",Seawater Temperature,1,250058.000000,   9.817202,   3.256542,   5.584100,   6.449900,   9.755500,  12.531250,  17.121100
"(28, 33]",Seawater Temperature,1,61377.000000,   8.442469,   2.947517,   5.533000,   6.263100,   6.894300,  10.763000,  17.197000
"(33, 38]",Seawater Temperature,1,71162.000000,   8.087890,   2.848917,   5.446300,   6.195300,   6.615600,   9.665525,  17.244600
"(38, 43]",Seawater Temperature,1,63656.000000,   8.360582,   2.949957,   5.597000,   6.257600,   6.758200,  10.212425,  17.474900
"(43, 48]",Seawater Temperature,1,58129.000000,   8.563529,   3.064150,   5.584900,   6.261300,   6.827600,  10.913300,  18.018700
"(48, 53]",Seawater Temperature,1,50800.000000,   8.917709,   3.224210,   5.618900,   6.310975,   7.119050,  11.849100,  18.492500
"(53, 58]",Seawater Temperature,1,46389.000000,   9.350316,   3.294943,   5.693600,   6.453200,   7.943100,  12.406500,  18.719800
"(58, 63]",Seawater Temperature,1,48646.000000,   9.677886,   3.335094,   5.707700,   6.617525,   8.426400,  12.876575,  18.421300
"(63, 68]",Seawater Temperature,1,185247.000000,  11.280120,   3.286560,   5.857500,   8.080500,  12.057300,  14.254700,  19.145600
"(68, 73]",Seawater Temperature,1,159897.000000,   8.373984,   2.417981,   5.849900,   6.516100,   7.763300,   9.103800,  16.692300
