dbar,parameter,deployments,count,mean,std,min,25%,50%,75%,max
"(167, 177]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",221381.000000, 166.635412,  24.883175, 126.405022, 146.476924, 159.183573, 182.148611, 231.083592
"(177, 187]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",215038.000000, 163.219386,  24.724379, 124.538374, 143.930978, 155.102449, 178.209730, 230.518044
"(187, 197]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",206429.000000, 159.687399,  24.441339, 122.828384, 141.473028, 150.846649, 172.938660, 230.849441
"(197, 207]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",358287.000000, 155.092923,  23.668961, 121.147567, 138.546598, 146.444593, 166.098627, 230.894369
"(207, 217]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",117755.000000, 150.710095,  22.827919, 119.418533, 134.931145, 142.138889, 158.654315, 229.316343
"(217, 227]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",115971.000000, 146.781142,  21.187931, 118.273879, 132.465846, 138.920049, 152.785681, 226.758907
"(227, 237]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",114814.000000, 143.207428,  19.151069, 117.461723, 130.825600, 136.591644, 147.084137, 221.540334
"(237, 247]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",114662.000000, 140.495576,  17.476471, 117.412276, 129.834782, 134.741503, 142.833359, 220.144451
"(247, 257]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",114608.000000, 137.959396,  15.001679, 117.621498, 129.313796, 133.322199, 139.441401, 218.045472
"(257, 267]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",114659.000000, 136.160052,  13.005049, 117.950831, 129.035463, 132.469140, 137.053587, 214.312420
"(267, 277]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",114814.000000, 135.078119,  11.021284, 118.539133, 129.033383, 132.238279, 136.116842, 206.664937
"(277, 287]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",115049.000000, 134.692591,   9.510369, 120.063217, 129.339283, 132.476422, 136.037077, 201.137450
"(287, 297]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",115116.000000, 134.762430,   8.187227, 120.976627, 129.854962, 133.135690, 136.796142, 190.338201
"(297, 307]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",115037.000000, 135.501183,   7.506770, 121.169425, 130.722044, 133.966909, 138.228918, 180.564559
"(307, 317]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",114813.000000, 136.733895,   7.242489, 122.119871, 131.829724, 135.202306, 140.572065, 174.973588
"(317, 327]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",114913.000000, 138.452542,   7.505706, 122.754708, 133.088264, 137.046261, 143.026428, 173.547816
"(327, 337]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",115117.000000, 140.614627,   8.187762, 123.920277, 134.345900, 139.506745, 145.895882, 176.184012
"(337, 347]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",115354.000000, 143.100435,   9.077802, 125.551951, 135.809837, 142.032139, 149.194368, 179.845682
"(347, 357]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",115265.000000, 146.010385,   9.902233, 126.451438, 137.987055, 145.324668, 152.998187, 183.832100
"(357, 367]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",115482.000000, 149.134954,  10.714448, 126.905029, 140.522018, 149.052751, 156.842958, 188.168526
"(367, 377]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",114334.000000, 152.648497,  11.522509, 127.939534, 143.787667, 152.942499, 160.953383, 191.076584
"(377, 387]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",117242.000000, 156.106955,  12.117468, 129.556717, 147.037858, 156.876939, 164.680069, 194.981427
"(387, 397]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",135756.000000, 159.865823,  12.293767, 130.141690, 150.983431, 160.998845, 168.691219, 197.889829
"(397, 407]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",134695.000000, 163.399426,  12.539832, 130.226188, 154.378909, 164.810624, 172.474548, 200.204324
"(407, 417]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",526282.000000, 159.657439,  16.313285,  94.008141, 146.955667, 161.728207, 172.192503, 206.452896
"(417, 427]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8",189395.000000, 169.647409,  16.688358, 128.080364, 159.087206, 172.072455, 181.352765, 207.447102
"(427, 437]",DO - Pressure Temp Sal Corrected (CTD),"1, 2, 3, 4, 5, 6, 7, 8", 268.000000, 168.593659,   2.248656, 156.006473, 166.769604, 168.803341, 170.750605, 171.110369
