common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,n_nans,n_fillvalues,n_grange,define_stdev,n_outliers,n_stats,mean,min,max,stdev
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4, 5, 6, 7]",Net Longwave Radiation,['W m-2'],2015-04-16T08:19:16,2018-06-07T23:59:38,[-9999999.0],"[None, None]",1081379,93325,2505,no global ranges,6,48,985501,41.1587,-62.2472,121.1213,32.9835
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4, 5, 6, 7]",Net Shortwave Irradiance,['W m-2'],2015-04-15T23:38:11,2018-06-07T23:59:38,[-9999999.0],"[0.0, 500.0]",1081379,48,0,0,6,0,826130,101.5073,0.0,499.9995,137.5185
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4, 5, 6, 7]",Precipitation,['mm'],2015-04-15T17:15:24,2018-06-07T23:59:38,[-9999999.0],"[0.0, 50.0]",2162760,0,0,0,6,0,2112169,21.8891,0.04,50.0,15.3089
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4, 5, 6, 7]",Relative Humidity,['%'],2015-04-15T17:15:24,2018-06-07T23:59:38,[-9999999.0],"[0.0, 100.0]",2162760,372,0,0,6,0,2143240,84.7544,41.299,99.998,9.3251
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[4, 5, 6, 7]",Relative Wind Direction,['degrees'],2016-09-20T22:51:40,2018-06-07T23:59:38,[-9999999.0],"[0.0, 360.0]",1081379,760857,2505,0,6,0,318017,166.9943,0.0002,359.9981,90.6085
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4, 5, 6, 7]",Relative Wind Speed,['m s-1'],2015-04-15T17:15:24,2018-06-07T23:59:38,[-9999999.0],"[-33.0, 33.0]",2162760,34989,5968,0,6,74,2012292,4.8167,0.0,18.9245,2.3518
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4, 5, 6, 7]",Sea Surface Conductivity,['S m-1'],2015-04-15T17:15:24,2018-06-07T23:59:38,[-9999999.0],"[0.0, 6.0]",1081379,0,0,0,6,2,1081377,3.6614,2.525,4.2526,0.2683
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4, 5, 6, 7]",Sea Surface Practical Salinity,['1'],2015-04-15T17:15:24,2018-06-07T23:59:38,[-9999999.0],"[0.0, 42.0]",1081379,0,0,0,6,2,1081377,31.0242,19.8601,33.7935,1.8649
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4, 5, 6, 7]",Sea Surface Temperature,['ºC'],2015-04-15T17:15:24,2018-06-07T23:59:38,[-9999999.0],"[-2.0, 40.0]",2162760,0,0,0,6,0,2162758,12.8153,8.867,18.995,1.8469
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4, 5, 6, 7]",Sensible Heat Flux,['W m-2'],2015-04-16T08:19:16,2018-06-07T23:59:38,[-9999999.0],"[None, None]",1081379,93325,2505,no global ranges,6,2012,983537,5.7178,-78.891,91.2681,13.5289
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[1, 2, 3, 4, 5, 6, 7]",Specific Humidity,['g kg-1'],2015-04-15T17:15:24,2018-06-07T23:59:38,[-9999999.0],"[0.0, 47.0]",1081379,186,0,0,6,0,1081193,7.5392,2.3757,11.7576,1.6131
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[4, 5, 6, 7]",Surface Current Direction,['degrees'],2016-09-20T22:51:40,2018-06-07T23:59:38,[-9999999.0],"[0.0, 360.0]",1081379,729057,2505,0,6,0,349817,177.8397,0.0002,359.9995,96.5642
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly', 'telemetered-metbk_a_dcl_instrument', 'telemetered-metbk_hourly']","[4, 5, 6, 7]",Surface Current Speed,['m s-1'],2016-09-20T22:51:40,2018-06-07T23:59:38,[-9999999.0],"[-3.0, 3.0]",1081379,729057,2505,0,6,0,349817,0.2717,0.0004,0.9229,0.1552
