array,platform,deploymentNumber,deployment,CTD_CruiseName,CTD_CruiseLeg,CTD_cast,CTD_Date,CTD_lat,CTD_lon,alfresco_location_primary,Quick_Look,Cruise_Report,CTD_cast_file,CTDlog,Chla,Nutrients,DIC_TA_pH
Coastal_Pioneer,CP05MOAS-GL376,8.0,R00008,Pioneer09a,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-09a_2018-01-26/,3204-00907_Quick_Look_Cruise_Report_Coastal_Pioneer_9a_2018-03-16_Ver_1-00.pdf,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL379,1.0,D00001,Pioneer02,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-02_KN-217_2014-04-11/,3204-00202_Quick_Look_Cruise_Report_Pioneer_2_2014-04-28_ver_1-00.pdf,3204-00203_Cruise_Report_Coastal_Pioneer_2_2014-12-01_Ver_1-00.pdf,,Ship Data/Water Sampling/Pioneer2_KN-217_sampling_log-1.xlsx,Ship Data/Water Sampling/CHLs KN-214.xls,Ship Data/Water Sampling/Pioneer II Nutrient Data 2014.xlsx,"Ship Data/Water Sampling/Pioneer II_Spring2014_DIC,TA, pH data.xlsx"
Coastal_Pioneer,CP05MOAS-GL379,1.0,R00001,,,,,,,,,,,,,,
Coastal_Pioneer,CP05MOAS-GL379,2.0,D00002,Pioneer04,AT-27B,4.0,2015-05-09T14:10:49,39.94316667,-70.8255,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-04_AT-27_2015-04-28/,3204-00402_Quick_Look_Cruise_Report_Coastal_Pioneer_4_2015-05-14_Ver_1-00.pdf,missing,Ship Data/Leg 2 (at27b)/ctd/process/at27b004.cnv,Ship Data/Water Sampling/Pioneer-4_AT-27B_Sampling_Log.xlsx,Ship Data/Water Sampling/Pioneer-4_AT-27B_chlorophyll_analysis.xlsx,Ship Data/Water Sampling/Pioneer-4_AT-27B_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP05MOAS-GL379,2.0,R00002,,,,,,,,,,,,,,
Coastal_Pioneer,CP05MOAS-GL379,3.0,R00003,Pioneer06,,,,,,,,,,,,,
Coastal_Pioneer,CP05MOAS-GL379,3.0,D00003,Pioneer05a,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-05a_SI_2016-01-18/,missing,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL379,4.0,R00004,,,,,,,,,,,,,,
Coastal_Pioneer,CP05MOAS-GL379,4.0,D00004,Pioneer07a,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07a_WJ_2017-01-16/,3204-00707_Quick_Look_Cruise_Report_Coastal_Pioneer_7a_2017-10-09_Ver_1-00.pdf,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL379,5.0,R00005,,,,,,,,,,,,,,
Coastal_Pioneer,CP05MOAS-GL379,5.0,D00005,Pioneer07b,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07b_SI_2017-04-18/,missing,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL380,1.0,D00001,Pioneer03_Leg1,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-03_Leg-1_KN-222_2014-10-03/,3204-00302_Quick_Look_Cruise_Report_Coastal_Pioneer_3_Leg_1_2015-01-29_Ver_1-00.pdf,3204-00303_Cruise_Report_Coastal_Pioneer_3_Leg_1_2015-04-28_Ver_1-00.pdf,,Ship Data/Water Sampling/Pioneer3_KN-222_Sampling_Log.xlsx,Ship Data/Water Sampling/Pioneer-3_KN-222_chlorophyll_analysis.xlsx,missing,missing
Coastal_Pioneer,CP05MOAS-GL380,1.0,R00001,Pioneer03a,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-03a_SI_2015-01-10/,3204-00308_Quick_Look_Cruise_Report_Coastal_Pioneer_3a_2015-01-23_Ver_1-00.pdf,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL380,2.0,D00002,Pioneer04a,,3.0,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-04a_SI_2015-07-22/,3204-00405_Quick_Look_Cruise_Report_Coastal_Pioneer_4a_2015-07-31_Ver_1-00.pdf,not_expected,missing,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL380,2.0,R00002,Pioneer05,AT-31A,6.0,2015-10-15T01:21:11,40.15316667,-70.94566667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-05_AT-31_2015-10-11/,3204-00502_Quick_Look_Cruise_Report_Coastal_Pioneer_5_2016-01-22_Ver_1-00.pdf,missing,Ship Data/Leg 1 (at31a)/ctd/process/at31006.cnv,Ship Data/Water Sampling/PIONEER-5_AT-31A_CTD_sampling_logs v2.xlsx,Ship Data/Water Sampling/Pioneer-5_AT-31A_chlorophyll_analysis.xlsx,Ship Data/Water Sampling/Pioneer-5_AT-31A_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP05MOAS-GL380,3.0,D00003,Pioneer07,AR-08B,3.0,2016-10-11T21:22:33,39.84416667,-70.72183333,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/,3204-00704_Quick_Look_Cruise_Report_Coastal_Pioneer_7_Leg_2_2017-01-26_Ver_1-00.pdf,3204-00703_Cruise_Report_Coastal_Pioneer_7_Leg_1_2017-01-26_Ver_1-00.pdf,Ship Data/Leg 2 (ar08b)/ctd/process/ar08b003.cnv,Ship Data/Water Sampling/CTD_sampling_log_Pioneer-7_AR08B.xlsx,missing,missing,missing
Coastal_Pioneer,CP05MOAS-GL380,3.0,R00003,Pioneer07a,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07a_WJ_2017-01-16/,3204-00707_Quick_Look_Cruise_Report_Coastal_Pioneer_7a_2017-10-09_Ver_1-00.pdf,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL380,4.0,D00004,Pioneer08,AR-18B,3.0,2017-06-07T03:21:41,39.84716667,-70.7285,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08_AR-18_2017-05-30/,3204-00803_Quick_Look_Cruise_Report_Coastal_Pioneer_8_Leg_2_2017-09-13_Ver_1-01.pdf,3204-00805_Cruise_Report_Coastal_Pioneer_8_2017-10-09_Ver_1-00.pdf,Ship Data/Leg 2 (ar18b)/ctd/process/ar18b003.cnv,Ship Data/Water Sampling/Pioneer_8_Leg_2_CTD_sampling_log.xlsx,missing,Ship Data/Water Sampling/Pioneer-8_Nutrient_analysis.xlsx,missing
Coastal_Pioneer,CP05MOAS-GL380,4.0,R00004,,,,,,,,,,,,,,
Coastal_Pioneer,CP05MOAS-GL380,5.0,D00005,Pioneer09,AR-24B,8.0,2017-11-01T02:12:44,39.84966667,-70.7355,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-09_AR-24_2017-10-22/,3204-00903_Quick_Look_Cruise_Report_Coastal_Pioneer_9_Leg_2_2017-11-13_Ver_1-00.pdf,missing,Ship Data/Leg 2 (AR24b)/ctd/process/ar24b008.cnv,Ship Data/Water Sampling/Pioneer_9_Leg_2_CTD_sampling_log.xlsx,missing,Ship Data/Water Sampling/Pioneer-9_AR-24B_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP05MOAS-GL380,5.0,R00005,,,,,,,,,,,,,,
Coastal_Pioneer,CP05MOAS-GL380,6.0,R00006,,,,,,,,,,,,,,
Coastal_Pioneer,CP05MOAS-GL380,6.0,D00006,Pioneer09a,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-09a_2018-01-26/,3204-00907_Quick_Look_Cruise_Report_Coastal_Pioneer_9a_2018-03-16_Ver_1-00.pdf,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL387,1.0,D00001,Pioneer02,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-02_KN-217_2014-04-11/,3204-00202_Quick_Look_Cruise_Report_Pioneer_2_2014-04-28_ver_1-00.pdf,3204-00203_Cruise_Report_Coastal_Pioneer_2_2014-12-01_Ver_1-00.pdf,,Ship Data/Water Sampling/Pioneer2_KN-217_sampling_log-1.xlsx,Ship Data/Water Sampling/CHLs KN-214.xls,Ship Data/Water Sampling/Pioneer II Nutrient Data 2014.xlsx,"Ship Data/Water Sampling/Pioneer II_Spring2014_DIC,TA, pH data.xlsx"
Coastal_Pioneer,CP05MOAS-GL387,1.0,R00001,,,,,,,,,,,,,,
Coastal_Pioneer,CP05MOAS-GL387,2.0,R00002,,,,,,,,,,,,,,
Coastal_Pioneer,CP05MOAS-GL387,2.0,D00002,Pioneer03a,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-03a_SI_2015-01-10/,3204-00308_Quick_Look_Cruise_Report_Coastal_Pioneer_3a_2015-01-23_Ver_1-00.pdf,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL387,3.0,D00003,Pioneer05,AT-31A,4.0,2015-10-14T02:11:46,40.068000000000005,-70.418,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-05_AT-31_2015-10-11/,3204-00502_Quick_Look_Cruise_Report_Coastal_Pioneer_5_2016-01-22_Ver_1-00.pdf,missing,Ship Data/Leg 1 (at31a)/ctd/process/at31004.cnv,Ship Data/Water Sampling/PIONEER-5_AT-31A_CTD_sampling_logs v2.xlsx,Ship Data/Water Sampling/Pioneer-5_AT-31A_chlorophyll_analysis.xlsx,Ship Data/Water Sampling/Pioneer-5_AT-31A_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP05MOAS-GL387,3.0,R00003,,,,,,,,,,,,,,
Coastal_Pioneer,CP05MOAS-GL387,4.0,D00004,SVC-III,,2.0,2016-04-04T18:08:00,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-SVC-III_AR-1-07_2016-04-02/,3204-00507_Quick_Look_Cruise_Report_Coastal_Pioneer_SVC-III_2016-05-02_Ver_1-00.pdf,not_expected,missing,missing,Ship Data/Water Sampling/Pioneer-SVCIII_AR01-07_chlorophyll_analysis.xlsx,Ship Data/Water Sampling/Pioneer-SVCIII_AR01-07_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP05MOAS-GL387,4.0,R00004,,,,,,,,,,,,,,
Coastal_Pioneer,CP05MOAS-GL387,5.0,R00005,,,,,,,,,,,,,,
Coastal_Pioneer,CP05MOAS-GL387,5.0,D00005,Pioneer07b,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07b_SI_2017-04-18/,missing,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL387,6.0,D00006,Pioneer09,AR-24B,5.0,2017-10-28T22:25:19,40.02483333,-70.6205,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-09_AR-24_2017-10-22/,3204-00903_Quick_Look_Cruise_Report_Coastal_Pioneer_9_Leg_2_2017-11-13_Ver_1-00.pdf,missing,Ship Data/Leg 2 (AR24b)/ctd/process/ar24b005.cnv,Ship Data/Water Sampling/Pioneer_9_Leg_2_CTD_sampling_log.xlsx,missing,Ship Data/Water Sampling/Pioneer-9_AR-24B_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP05MOAS-GL387,6.0,R00006,,,,,,,,,,,,,,
Coastal_Pioneer,CP05MOAS-GL388,1.0,R00001,Pioneer03_Leg2,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-03_Leg-2_KN-224_2014-12-10/,3204-00305_Quick_Look_Cruise_Report_Coastal_Pioneer_3_Leg_2_2014-12-30_Ver_1-00.pdf,missing,,missing,Ship Data/Water Sampling/Pioneer-3_KN-224_chlorophyll_analysis.xlsx,Ship Data/Water Sampling/Pioneer-3_KN224_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP05MOAS-GL388,1.0,D00001,Pioneer03_Leg1,,2.0,2014-10-05T02:05:50,39.83083333,-70.88216667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-03_Leg-1_KN-222_2014-10-03/,3204-00302_Quick_Look_Cruise_Report_Coastal_Pioneer_3_Leg_1_2015-01-29_Ver_1-00.pdf,3204-00303_Cruise_Report_Coastal_Pioneer_3_Leg_1_2015-04-28_Ver_1-00.pdf,Ship Data/ctd/process/kn222002.cnv,Ship Data/Water Sampling/Pioneer3_KN-222_Sampling_Log.xlsx,Ship Data/Water Sampling/Pioneer-3_KN-222_chlorophyll_analysis.xlsx,missing,missing
Coastal_Pioneer,CP05MOAS-GL388,2.0,D00002,Pioneer04a,,3.0,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-04a_SI_2015-07-22/,3204-00405_Quick_Look_Cruise_Report_Coastal_Pioneer_4a_2015-07-31_Ver_1-00.pdf,not_expected,missing,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL388,2.0,R00002,Pioneer04a,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-04a_SI_2015-07-22/,3204-00405_Quick_Look_Cruise_Report_Coastal_Pioneer_4a_2015-07-31_Ver_1-00.pdf,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL388,3.0,D00003,Pioneer05,AT-31B,2.0,2015-10-22T13:00:33,39.88516667,-70.83316667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-05_AT-31_2015-10-11/,3204-00502_Quick_Look_Cruise_Report_Coastal_Pioneer_5_2016-01-22_Ver_1-00.pdf,missing,Ship Data/Leg 2 (at31b)/ctd/process/at31b_002.cnv,Ship Data/Water Sampling/PIONEER-5_AT-31B_CTD_sampling_logs.xlsx,Ship Data/Water Sampling/Pioneer-5_AT-31B_chlorophyll_analysis.xlsx,Ship Data/Water Sampling/Pioneer-5_AT-31B_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP05MOAS-GL388,3.0,R00003,Pioneer05a,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-05a_SI_2016-01-18/,missing,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL388,4.0,R00004,Pioneer07,AR-08A,2.0,2016-09-28T22:07:25,39.78516667,-70.57766667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/,3204-00702_Quick_Look_Cruise_Report_Coastal Pioneer_7_Leg_1_2017-01-26_Ver_1-00.pdf,3204-00703_Cruise_Report_Coastal_Pioneer_7_Leg_1_2017-01-26_Ver_1-00.pdf,Ship Data/Leg 1 (ar08a)/ctd/process/ar08a002.cnv,Ship Data/Water Sampling/CTD_sampling_log_Pioneer_7_AR08A.xlsx,missing,missing,missing
Coastal_Pioneer,CP05MOAS-GL388,4.0,D00004,Pioneer06a,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-06a_Connecticut_2016-08-08/,3204-00605_Quick_Look_Cruise_Report_Coastal_Pioneer_6a_2017-08-14_Ver_1-00.pdf,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL388,5.0,D00005,Pioneer07a,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07a_WJ_2017-01-16/,3204-00707_Quick_Look_Cruise_Report_Coastal_Pioneer_7a_2017-10-09_Ver_1-00.pdf,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL388,5.0,R00005,Pioneer07b,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07b_SI_2017-04-18/,missing,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL388,6.0,D00006,Pioneer09,AR-24B,8.0,2017-11-01T02:12:44,39.84966667,-70.7355,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-09_AR-24_2017-10-22/,3204-00903_Quick_Look_Cruise_Report_Coastal_Pioneer_9_Leg_2_2017-11-13_Ver_1-00.pdf,missing,Ship Data/Leg 2 (AR24b)/ctd/process/ar24b008.cnv,Ship Data/Water Sampling/Pioneer_9_Leg_2_CTD_sampling_log.xlsx,missing,Ship Data/Water Sampling/Pioneer-9_AR-24B_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP05MOAS-GL388,6.0,R00006,Pioneer09a,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-09a_2018-01-26/,3204-00907_Quick_Look_Cruise_Report_Coastal_Pioneer_9a_2018-03-16_Ver_1-00.pdf,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL389,1.0,R00001,Pioneer04,AT-27A,7.0,2015-05-03T04:22:04,40.06466667,-70.74566667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-04_AT-27_2015-04-28/,3204-00402_Quick_Look_Cruise_Report_Coastal_Pioneer_4_2015-05-14_Ver_1-00.pdf,missing,Ship Data/Leg 1 (at27a)/ctd/process/at27a_007.cnv,Ship Data/Water Sampling/Pioneer-4_AT-27A_Sampling_Log.xlsx,Ship Data/Water Sampling/Pioneer-4_AT-27A_chlorophyll_analysis.xlsx,Ship Data/Water Sampling/Pioneer-4_AT-27A_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP05MOAS-GL389,1.0,D00001,Pioneer03a,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-03a_SI_2015-01-10/,3204-00308_Quick_Look_Cruise_Report_Coastal_Pioneer_3a_2015-01-23_Ver_1-00.pdf,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL389,2.0,D00002,Pioneer05,AT-31A,2.0,2015-10-13T02:20:56,39.89416667,-70.76966667,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-05_AT-31_2015-10-11/,3204-00502_Quick_Look_Cruise_Report_Coastal_Pioneer_5_2016-01-22_Ver_1-00.pdf,missing,Ship Data/Leg 1 (at31a)/ctd/process/at31002.cnv,Ship Data/Water Sampling/PIONEER-5_AT-31A_CTD_sampling_logs v2.xlsx,Ship Data/Water Sampling/Pioneer-5_AT-31A_chlorophyll_analysis.xlsx,Ship Data/Water Sampling/Pioneer-5_AT-31A_Nutrient_Lab_Results.xlsx,missing
Coastal_Pioneer,CP05MOAS-GL389,2.0,R00002,Pioneer05a,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-05a_SI_2016-01-18/,missing,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL389,3.0,D00003,Pioneer07,AR-08B,3.0,2016-10-11T21:22:33,39.84416667,-70.72183333,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07_AR-08_2016-09-27/,3204-00704_Quick_Look_Cruise_Report_Coastal_Pioneer_7_Leg_2_2017-01-26_Ver_1-00.pdf,3204-00703_Cruise_Report_Coastal_Pioneer_7_Leg_1_2017-01-26_Ver_1-00.pdf,Ship Data/Leg 2 (ar08b)/ctd/process/ar08b003.cnv,Ship Data/Water Sampling/CTD_sampling_log_Pioneer-7_AR08B.xlsx,missing,missing,missing
Coastal_Pioneer,CP05MOAS-GL389,3.0,R00003,Pioneer07a,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07a_WJ_2017-01-16/,3204-00707_Quick_Look_Cruise_Report_Coastal_Pioneer_7a_2017-10-09_Ver_1-00.pdf,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-GL389,4.0,R00004,,,,,,,,,,,,,,
Coastal_Pioneer,CP05MOAS-GL389,4.0,D00004,Pioneer07b,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07b_SI_2017-04-18/,missing,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-PG564,1.0,R00001,,,,,,,,,,,,,,
Coastal_Pioneer,CP05MOAS-PG564,1.0,D00001,Pioneer07b,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07b_SI_2017-04-18/,missing,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-PG564,2.0,R00002,,,,,,,,,,,,,,
Coastal_Pioneer,CP05MOAS-PG564,2.0,D00002,Pioneer08a,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-08a_WJ_2017-08-15/,3204-00807_Quick_Look_Cruise_Report_Coastal_Pioneer_8a_2017-10-09_Ver_1-00.pdf,not_expected,,missing,no_samples,no_samples,no_samples
Coastal_Pioneer,CP05MOAS-PG583,1.0,R00001,,,,,,,,,,,,,,
Coastal_Pioneer,CP05MOAS-PG583,1.0,D00001,Pioneer07b,,,,,,OOI/Coastal Pioneer Array/Cruise Data/Pioneer-07b_SI_2017-04-18/,missing,not_expected,,missing,no_samples,no_samples,no_samples
Global_Argentine_Basin,GA01SUMO,1.0,D00001,GA1,,7.0,2015-03-21T16:36:53,-42.938,-42.49166667,OOI/Global Argentine Basin Array/Cruise Data/Argentine_Basin-01_AT-26-30_2015-03-08/,3206-00102_Quick_Look_Cruise_Report_Argentine_Basin_1_2015-04-23_Ver_1-01.pdf,3206-00103_Cruise_Report_Argentine_Basin_1_2015-07-12_Ver_1-00.pdf,Ship Data/at26-30/ctd/process/at2630007.cnv,missing,Ship Data/water_samples/Argentine_Basin-1_AT26-30_chlorophyll_analysis.xlsx,Ship Data/water_samples/Argentine-1_AT26-30_Nutrient_Lab_Results.xlsx,missing
Global_Argentine_Basin,GA01SUMO,1.0,R00001,GA2,,9.0,2015-11-20T14:22:51,-42.9375,-42.4215,OOI/Global Argentine Basin Array/Cruise Data/Argentine_Basin-02_NBP-15-10_2015-11-07/,3206-00202_Quick_Look_Cruise_Report_Argentine_Basin-2_2016-01-16_Ver_1-00.pdf,3206-00203_Cruise_Report_Argentine_Basin_2_2016-10-20_Ver_1-00.pdf,Ship Data/NBP1510/ctd/process/nbp1510_009.cnv,missing,Ship Data/Water Sampling/Argentine_Basin-2_NBP15-10_chlorophyll_analysis.xlsx,missing,missing
Global_Argentine_Basin,GA01SUMO,2.0,D00002,GA2,,10.0,2015-11-20T17:19:01,-42.93600000000001,-42.56716667,OOI/Global Argentine Basin Array/Cruise Data/Argentine_Basin-02_NBP-15-10_2015-11-07/,3206-00202_Quick_Look_Cruise_Report_Argentine_Basin-2_2016-01-16_Ver_1-00.pdf,3206-00203_Cruise_Report_Argentine_Basin_2_2016-10-20_Ver_1-00.pdf,Ship Data/NBP1510/ctd/process/nbp1510_010.cnv,missing,Ship Data/Water Sampling/Argentine_Basin-2_NBP15-10_chlorophyll_analysis.xlsx,missing,missing
Global_Argentine_Basin,GA01SUMO,2.0,R00002,GA3,,3.0,2016-10-29T23:49:00,,,OOI/Global Argentine Basin Array/Cruise Data/Argentine_Basin-03_NBP-16-09_2016-10-20/,3206-00302_Quick_Look_Cruise_Report_Argentine_Basin-3_2017-03-14_Ver_1-00.pdf,3206-00303_Cruise_Report_Argentine_Basin-3_2017-08-10_Ver_1-00.pdf,missing,Ship Data/Water Sampling/Scanned CTD logs/CTD-LOGS.pdf,missing,missing,missing
Global_Argentine_Basin,GA01SUMO,3.0,D00003,GA3,,7.0,2016-11-09T08:22:00,,,OOI/Global Argentine Basin Array/Cruise Data/Argentine_Basin-03_NBP-16-09_2016-10-20/,3206-00302_Quick_Look_Cruise_Report_Argentine_Basin-3_2017-03-14_Ver_1-00.pdf,3206-00303_Cruise_Report_Argentine_Basin-3_2017-08-10_Ver_1-00.pdf,missing,Ship Data/Water Sampling/Scanned CTD logs/CTD-LOGS.pdf,missing,missing,missing
Global_Argentine_Basin,GA01SUMO,3.0,R00003,GA4,,7.0,2018-01-13T17:38:53,-42.96566667,-42.49266667,OOI/Global Argentine Basin Array/Cruise Data/Argentine_Basin-04_AT-39-03_2018-01-05/,3206-00402_Quick_Look_Cruise_Report_Argentine_Basin-4_2018-03-16_Ver_1-00.pdf,3206-00403_Cruise_Report_Argentine_Basin_4_2018-12-03_Ver_1-00.pdf,Ship Data/ctd/process/at3903007.cnv,Ship Data/Water Sampling/Argentine-4_CTD_Sampling_Log.xlsx,missing,Ship Data/Water Sampling/AT39-03_Nutrient_Lab_Results.xlsx,missing
Global_Argentine_Basin,GA02HYPM,1.0,D00001,GA1,,6.0,2015-03-17T23:11:59,-42.95566667,-42.504,OOI/Global Argentine Basin Array/Cruise Data/Argentine_Basin-01_AT-26-30_2015-03-08/,3206-00102_Quick_Look_Cruise_Report_Argentine_Basin_1_2015-04-23_Ver_1-01.pdf,3206-00103_Cruise_Report_Argentine_Basin_1_2015-07-12_Ver_1-00.pdf,Ship Data/at26-30/ctd/process/at2630006a.cnv,missing,Ship Data/water_samples/Argentine_Basin-1_AT26-30_chlorophyll_analysis.xlsx,Ship Data/water_samples/Argentine-1_AT26-30_Nutrient_Lab_Results.xlsx,missing
Global_Argentine_Basin,GA02HYPM,1.0,R00001,GA2,,4.0,2015-11-15T00:27:00,-42.99283333,-42.48233333,OOI/Global Argentine Basin Array/Cruise Data/Argentine_Basin-02_NBP-15-10_2015-11-07/,3206-00202_Quick_Look_Cruise_Report_Argentine_Basin-2_2016-01-16_Ver_1-00.pdf,3206-00203_Cruise_Report_Argentine_Basin_2_2016-10-20_Ver_1-00.pdf,Ship Data/NBP1510/ctd/process/nbp1510_004.cnv,missing,Ship Data/Water Sampling/Argentine_Basin-2_NBP15-10_chlorophyll_analysis.xlsx,missing,missing
Global_Argentine_Basin,GA02HYPM,2.0,D00002,GA2,,5.0,2015-11-15T22:02:46,-42.9805,-42.542,OOI/Global Argentine Basin Array/Cruise Data/Argentine_Basin-02_NBP-15-10_2015-11-07/,3206-00202_Quick_Look_Cruise_Report_Argentine_Basin-2_2016-01-16_Ver_1-00.pdf,3206-00203_Cruise_Report_Argentine_Basin_2_2016-10-20_Ver_1-00.pdf,Ship Data/NBP1510/ctd/process/nbp1510_005.cnv,missing,Ship Data/Water Sampling/Argentine_Basin-2_NBP15-10_chlorophyll_analysis.xlsx,missing,missing
Global_Argentine_Basin,GA02HYPM,2.0,D00002,GA2,,6.0,2015-11-16T21:31:08,-42.97266667,-42.523999999999994,OOI/Global Argentine Basin Array/Cruise Data/Argentine_Basin-02_NBP-15-10_2015-11-07/,3206-00202_Quick_Look_Cruise_Report_Argentine_Basin-2_2016-01-16_Ver_1-00.pdf,3206-00203_Cruise_Report_Argentine_Basin_2_2016-10-20_Ver_1-00.pdf,Ship Data/NBP1510/ctd/process/nbp1510_006.cnv,missing,Ship Data/Water Sampling/Argentine_Basin-2_NBP15-10_chlorophyll_analysis.xlsx,missing,missing
Global_Argentine_Basin,GA02HYPM,2.0,R00002,GA3,,2.0,2016-10-27T09:07:00,,,OOI/Global Argentine Basin Array/Cruise Data/Argentine_Basin-03_NBP-16-09_2016-10-20/,3206-00302_Quick_Look_Cruise_Report_Argentine_Basin-3_2017-03-14_Ver_1-00.pdf,3206-00303_Cruise_Report_Argentine_Basin-3_2017-08-10_Ver_1-00.pdf,missing,Ship Data/Water Sampling/Scanned CTD logs/CTD-LOGS.pdf,missing,missing,missing
Global_Argentine_Basin,GA02HYPM,2.0,R00002,GA4,,4.0,2018-01-10T17:05:49,-42.99683333,-42.55233333,OOI/Global Argentine Basin Array/Cruise Data/Argentine_Basin-04_AT-39-03_2018-01-05/,3206-00402_Quick_Look_Cruise_Report_Argentine_Basin-4_2018-03-16_Ver_1-00.pdf,3206-00403_Cruise_Report_Argentine_Basin_4_2018-12-03_Ver_1-00.pdf,Ship Data/ctd/process/at3903004.cnv,Ship Data/Water Sampling/Argentine-4_CTD_Sampling_Log.xlsx,missing,Ship Data/Water Sampling/AT39-03_Nutrient_Lab_Results.xlsx,missing
