common_stream_name,preferred_methods_streams,deployments,long_name,units,t0,t1,fill_value,global_ranges,n_all,n_nans,n_fillvalues,n_grange,define_stdev,n_outliers,n_stats,mean,min,max,stdev
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[2, 3]",Net Longwave Radiation,['W m-2'],2015-11-26T10:08:07,2017-03-19T23:59:04,[-9999999.0],"[None, None]",873018,2358,293335,no global ranges,8,0,577325,40.9743,-24.7113,126.7775,32.4485
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2, 3]",Net Shortwave Irradiance,['W m-2'],2015-03-15T21:25:22,2018-01-14T10:23:30,[-9999999.0],"[0.0, 500.0]",873018,0,0,0,8,0,758747,81.1103,0.0,499.9995,128.3063
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2, 3]",Precipitation,['mm'],2015-03-15T21:25:22,2018-01-06T13:01:46,[-9999999.0],"[0.0, 50.0]",1452701,0,0,0,8,0,910172,24.5025,0.0,50.0,13.5135
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2, 3]",Relative Humidity,['%'],2015-03-15T21:25:22,2018-01-14T10:23:30,[-9999999.0],"[0.0, 100.0]",1452701,0,0,0,8,0,1448586,81.327,40.78,99.997,11.4966
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[2, 3]",Relative Wind Direction,['degrees'],2015-11-26T10:08:07,2017-03-19T23:59:04,[-9999999.0],"[0.0, 360.0]",873018,0,293335,0,8,0,579683,140.6462,0.0,359.9957,91.6396
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[2, 3]",Relative Wind Speed,['m s-1'],2015-11-26T10:08:07,2017-03-19T23:59:04,[-9999999.0],"[-33.0, 33.0]",1452701,0,293335,0,8,0,1159366,7.8116,0.0147,21.9828,3.2794
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2, 3]",Sea Surface Conductivity,['S m-1'],2015-03-15T21:25:22,2018-01-14T10:23:30,[-9999999.0],"[0.0, 6.0]",873018,0,0,0,8,0,873018,3.9577,2.4763,4.5395,0.1943
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2, 3]",Sea Surface Practical Salinity,['1'],2015-03-15T21:25:22,2018-01-14T10:23:30,[-9999999.0],"[0.0, 42.0]",873018,0,0,0,8,529,872489,34.4983,32.8921,35.7035,0.1912
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2, 3]",Sea Surface Temperature,['ºC'],2015-03-15T21:25:22,2018-01-14T10:23:30,[-9999999.0],"[-2.0, 40.0]",1452701,0,0,0,8,0,1452701,12.3134,7.001,17.618,1.9349
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[2, 3]",Sensible Heat Flux,['W m-2'],2015-11-26T10:08:07,2017-03-19T23:59:04,[-9999999.0],"[None, None]",873018,2358,293335,no global ranges,8,1,577324,7.1447,-100.5278,206.9678,25.6067
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[1, 2, 3]",Specific Humidity,['g kg-1'],2015-03-15T21:25:22,2018-01-14T10:23:30,[-9999999.0],"[0.0, 47.0]",873018,0,0,0,8,0,873018,7.0907,2.5205,13.2025,1.8531
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[2, 3]",Surface Current Direction,['degrees'],2015-11-26T10:08:07,2017-03-19T23:59:04,[-9999999.0],"[0.0, 360.0]",873018,0,293335,0,8,0,579683,192.1384,0.0009,359.999,113.444
metbk_a_instrument,"['recovered_host-metbk_a_dcl_instrument_recovered', 'recovered_host-metbk_hourly']","[2, 3]",Surface Current Speed,['m s-1'],2015-11-26T10:08:07,2017-03-19T23:59:04,[-9999999.0],"[-3.0, 3.0]",873018,0,293335,0,8,0,579683,0.3403,0.0001,1.8445,0.2158
